id,gen_id,processing_time,stream_name,feature_area_sqm,station_number,most_recent_year,mean,min,max,drainage_area_gross,latitude,longitude
generated_dem.AQEAAABxoKEue39ewIw94RDdCUpA,919,4.149670202983543,San Jose River,2027946249.1922004,08MC040,2018,1.4283571384314981,0.008000000379979609,7.079999923706055,1990.0,52.07707977294922,-121.99188995361328
generated_dem.AQEAAAA6q0cSq2VewOK5qCq170lA,920,0.9580528329825029,Forbes Creek,90322482.91761476,08MC041,1991,0.08000000038494666,0.0020000000949949017,0.6159999966621399,nan,51.87250137329102,-121.58805847167969
generated_dem.AQEAAADotlFY-mtewHrUqTxLA0pA,921,0.9181826889980584,Coldspring Creek,22952010.72025267,08MC044,1995,0.12142857217362947,0.0020000000949949017,0.06199999898672104,nan,52.0263900756836,-121.68611145019531
generated_dem.AQEAAAAcnEZi25JewNRW6i6QNkpA,922,1.3065353729762137,Sheridan Creek,92875342.31006658,08MC045,2018,0.22678260877728465,0.04100000113248825,8.890000343322754,99.0,52.42625045776367,-122.29463958740234
generated_dem.AQEAAABvsjsUbWpewCq0wN_u_0lA,923,0.7064081680146046,,8833981.222713897,08MC047,1995,0.14671428820916585,0.05799999833106995,0.8420000076293945,nan,52.0,-121.6630630493164
generated_dem.AQEAAABb-GQ_F6dewBz9SSsnr0lA,924,0.9058674769476056,Fairless Creek,49946245.74035237,08MD034,1989,0.15199999511241913,0.020999999716877937,2.4200000762939453,nan,51.36888885498047,-122.61083221435548
generated_dem.AQEAAAATI88e_bpewFCAufpXn0lA,925,1.4069532370194793,Dash Creek,72741411.28486456,08MD035,2017,0.8467058784821454,0.052000001072883606,3.559999942779541,nan,51.24491882324219,-122.92169189453124
generated_dem.AQEAAAC8YvcxZ45ewMerg-7YZElA,926,22.73120168497553,Bridge River,3704990895.612352,08ME001,1947,100.89705837474149,7.110000133514402,399.0,3650.0,50.787498474121094,-122.2249984741211
generated_dem.AQEAAABKaO7IyH1ewMCxuBalVUlA,927,10.875072460970841,,1891986384.8622675,08ME002,2019,11.817562445998194,1.0700000524520874,55.099998474121094,885.0,50.66931915283203,-121.96533966064452
generated_dem.AQEAAAAgrojZDH5ewGp0_z_rVUlA,928,14.437277373042889,Seton River,731705.740240709,08ME003,2019,21.31237331867218,10.399999618530273,92.6999969482422,1020.0,50.67110824584961,-121.9695281982422
generated_dem.AQEAAADnOnvR2LZewAMsEEIia0lA,929,6.416015747003257,,986443588.2009041,08ME004,1947,44.34761901128861,3.0,212.0,956.0,50.8375015258789,-122.8566665649414
generated_dem.AQEAAABnjBG0IrZewBDdP1j-bElA,930,7.990726160991471,Bridge River,1674700543.75976,08ME005,1940,66.81874966621399,13.300000190734865,518.0,1650.0,50.85110855102539,-122.84583282470705
generated_dem.AQEAAAD2tVm1frFewAMxv4mXcklA,931,0.7290134649956599,,27175.73709374227,08ME006,1932,11.846249997615814,1.2699999809265137,62.29999923706055,570.0,50.89500045776367,-122.77333068847656
generated_dem.AQEAAABDCywnUadewFbBEokuc0lA,932,0.5704307029955089,,5434.777738084215,08ME007,1926,6.5299999713897705,1.1299999952316284,14.699999809265135,759.0,50.89860916137695,-122.6138916015625
generated_dem.AQEAAAAf6BrG2rZewCvxZxVJYklA,933,1.0921215660055168,Mason Creek,10900.028500862083,08ME011,1933,15.099999972752162,0.906000018119812,85.0,368.0,50.76805877685547,-122.85694122314452
generated_dem.AQEAAABss2o9B6hewEeyD_66cUlA,934,16.01470647501992,Bridge River,2442452544.1883125,08ME014,1940,89.6090913252397,15.600000381469727,459.0,3190.0,50.8902816772461,-122.625
generated_dem.AQEAAADvnpQtOJNewEMEckIOWklA,935,3.8765524710179307,Seton River,712589557.4476955,08ME015,1954,17.84000015258789,4.670000076293945,65.40000152587889,728.0,50.7027816772461,-122.3000030517578
generated_dem.AQEAAACok3bnDI9ewP6i99IDXUlA,936,6.261018559045624,,16363.839971381229,08ME017,1976,1.1008888946639166,1.1610000133514404,1.4019999504089355,nan,50.72777938842773,-122.23332977294922
generated_dem.AQEAAADtzsHQNn1ewIaWbY7QVUlA,937,10.447620006045327,Seton River,1893919945.8503132,08ME018,1953,77.95000076293945,31.70000076293945,167.0,1660.0,50.672218322753906,-121.95693969726562
generated_dem.AQEAAADbxpJ-ap9ewHBPCeh7RUlA,938,2.810067443002481,Gates River,311145254.4518497,08ME022,1967,7.289999961853027,1.440000057220459,53.79999923706055,326.0,50.54360961914063,-122.49166870117188
generated_dem.AQEAAAA6aStABd1ewH3PcwSjbUlA,939,1.8160558019881137,,147499365.7302586,08ME023,2019,10.627541597932575,0.4629999995231629,57.0,144.0,50.85622024536133,-123.45327758789062
generated_dem.AQEAAAAk5WOBU49ewB8kwsHJdElA,940,3.496634422976058,Yalakom River,578129532.9430419,08ME025,2019,3.9557500210675327,1.1799999475479126,26.20000076293945,581.0,50.9126091003418,-122.23931121826172
generated_dem.AQEAAACDEuVZSbxewGy412iKXUlA,941,2.1063531349645928,Hurley River,312568253.8393412,08ME027,2019,13.17875997543335,1.0800000429153442,71.80000305175781,312.0,50.73088836669922,-122.9420166015625
generated_dem.AQEAAADJf4jaBM1ewNt6Sw4faUlA,942,3.3052395429695025,Bridge River,704392448.0934098,08ME028,2019,32.84174088195518,2.9300000667572017,165.0,708.0,50.82093811035156,-123.2034912109375
generated_dem.AQEAAAD0EdptlWZewNoaTu8boEhA,943,1.0384479769854806,Wahleach Creek,89824094.32311685,08MF002,1920,1.6985714435577393,0.2269999980926513,13.600000381469727,29.79999923706055,49.250831604003906,-121.60221862792969
generated_dem.AQEAAAAHoJAe2FpewJjQZMwLsEhA,944,2.9977121700067073,Coquihalla River,733265940.7870452,08MF003,1982,32.99687528610229,8.359999656677246,137.0,741.0,49.37527847290039,-121.41944122314452
generated_dem.AQEAAADsUUuCtmVewJZn6QDEH0lA,945,0.6275858610169962,,203851.68084935806,08MF004,1913,1610.0,42.5,5150.0,154000.0,50.2480583190918,-121.58917236328124
generated_dem.AQEAAABS-YislmZewLkAPrwKoEhA,946,1.4984831339679658,Wahleach Creek,89807226.07166876,08MF006,1925,4.617142830576215,1.0199999809265137,13.199999809265135,64.80000305175781,49.25056076049805,-121.60443878173828
generated_dem.AQEAAACvy7b0ZGdewG--YiSzAElA,947,4.849367371993139,Nahatlatch River,1159576399.1642268,08MF008,1920,48.35000038146973,13.300000190734865,227.0,1040.0,50.00667190551758,-121.61499786376952
generated_dem.AQEAAACRtZ3uEF5ewOXjcGyRrkhA,948,1.8268177789868787,Silverhope Creek,286904036.27523583,08MF009,1970,11.082777738571167,0.20000000298023224,374.0,350.0,49.363059997558594,-121.46916961669922
generated_dem.AQEAAACJAYwTMXVewObHnL2skUhA,949,0.612330331990961,Elk Creek,12784996.639801431,08MF018,1918,0.5225000083446503,0.0989999994635582,3.4500000476837163,11.100000381469727,49.13861083984375,-121.83110809326172
generated_dem.AQEAAADt8Sbl7FpewCbzG2g2wUhA,950,0.8450512050185353,Emory Creek,63637772.101022206,08MF030,1935,5.340000152587892,0.3910000026226044,60.599998474121094,65.30000305175781,49.50917053222656,-121.42056274414062
generated_dem.AQEAAABZxwBvMltewNW15FsZyEhA,951,0.7345623250002973,Yale Creek,37536235.2082791,08MF031,1934,3.5799999237060547,0.12999999523162842,97.4000015258789,37.29999923706055,49.564170837402344,-121.42472076416016
generated_dem.AQEAAACUivYT9ltewFcBhDAzt0hA,952,0.9176626410335302,American Creek,31684226.10281925,08MF032,1935,3.065000057220459,0.1589999943971634,52.70000076293945,32.400001525878906,49.43111038208008,-121.43639373779295
generated_dem.AQEAAADuj7hGEmhewGmxefT9p0hA,953,1.723522350017447,Wahleach Creek,113653690.90535977,08MF034,1969,3.331250011920929,0.008000000379979609,55.79999923706055,114.0,49.31306076049805,-121.62555694580078
generated_dem.AQEAAACDxu4wnXZewDjyC3KBTklA,954,0.5859962039976381,,5467.808092128036,08MF040,2019,1640.1338611079584,415.0,5500.0,154000.0,50.613670349121094,-121.85343933105469
generated_dem.AQEAAAA4qmjmaHVewNeRgw-ukkhA,955,0.6807407990563661,Elk Creek,13128737.709533082,08MF048,1974,0.3154999986290932,0.0,2.4300000667572017,11.899999618530273,49.14611053466797,-121.83332824707031
generated_dem.AQEAAAD2PdES93RewO-WI-VglEhA,956,2.0229513719677925,,5633.064005697628,08MF049,1963,0.06899999951322873,0.0,0.5920000076293945,nan,49.15861129760742,-121.8263931274414
generated_dem.AQEAAADqyub4qEdewNO4-FpexUhA,957,1.1476017550448887,Coquihalla River,88958213.74461438,08MF062,2018,3.2908235344232297,0.35600000619888306,36.0,85.5,49.54188919067383,-121.1199722290039
generated_dem.AQEAAADtX8FMB31ewB0L_ViwmUhA,958,16.023637893027626,,382758.6032581326,08MF064,1934,2.375999927520752,0.6399999856948853,5.02899980545044,nan,49.198890686035156,-121.9513931274414
generated_dem.AQEAAAAvGY-eN3dewE69ZqAP-khA,959,3.0062406610231847,Nahatlatch River,714245897.7049128,08MF065,2018,32.673804896633804,9.390000343322754,178.0,712.0,49.95386123657226,-121.86286926269531
generated_dem.AQEAAACCoPdUm1hewOk9ov0gr0hA,960,2.960040615987964,Coquihalla River,721730126.0690783,08MF068,2019,25.647666714408178,4.2899999618530265,89.4000015258789,720.0,49.36846160888672,-121.38449096679688
generated_dem.AQEAAAAJdskmA3xewBAcg41spkhA,961,2.098720265959855,Chehalis River,381928118.4508806,08MG001,2018,35.805714448293045,3.75,339.0,383.0,49.30002975463867,-121.9377670288086
generated_dem.AQEAAADsEWXNerZewGgM9AIMJElA,962,2.8641030360013247,Green River,829732941.178159,08MG003,1950,47.98823524923886,7.929999828338622,209.0,855.0,50.28194046020508,-122.85138702392578
generated_dem.AQEAAACcbgSimrpewHZs9bbIFUlA,963,1.2454999300534837,Green River,187977442.58885917,08MG004,1947,8.273076956088726,1.7000000476837158,28.60000038146973,195.0,50.17082977294922,-122.91667175292969
generated_dem.AQEAAACVPBOkNrNewFyWyGgRK0lA,964,11.118901790992822,Lillooet River,2077170051.069291,08MG005,2017,119.86415958911816,19.600000381469727,424.0,2100.0,50.336021423339844,-122.8002471923828
generated_dem.AQEAAAAsSwyz5LdewGUfxMucIklA,965,1.1027690049959347,Rutherford Creek,179466388.8992908,08MG006,1947,11.564782640208369,1.25,58.29999923706055,179.0,50.26667022705078,-122.87222290039062
generated_dem.AQEAAABVxPOWbrhewA4nXtXBHElA,966,1.6900182630051859,Soo River,291014313.35582113,08MG007,1947,18.99130443904711,1.870000004768372,79.30000305175781,283.0,50.224998474121094,-122.88333129882812
generated_dem.AQEAAACsKKz0fa5ewDLuKeAuK0lA,967,4.562837535981089,Birkenhead River,642229993.6716012,08MG008,1970,23.89999984292423,4.2199997901916495,91.5,596.0,50.3388900756836,-122.727783203125
generated_dem.AQEAAADH5mGjd3hewLdaq2YrqUhA,968,1.0957263780292124,Weaver Creek,40725719.89274809,08MG009,1957,2.2349999845027924,0.2269999980926513,13.399999618530273,42.20000076293945,49.32110977172852,-121.88111114501952
generated_dem.AQEAAADmgF9OyZ5ewAvntTrCHklA,971,1.17889240704244,Twin Two Creek,20561618.529037986,08MG020,2018,25.90597163609096,24.867000579833984,28.2810001373291,nan,50.24036026000977,-122.48113250732422
generated_dem.AQEAAABCSU4Ua35ewIM7mX0zqkhA,973,2.11447411600966,Chehalis River,366026867.579567,08MG023,1983,39.900001525878906,5.099999904632568,345.0,357.0,49.32971954345703,-121.97528076171876
generated_dem.AQEAAABAz4qbf7NewFQn7hhhKElA,974,0.6492290580063127,Pemberton Creek,30994844.19663584,08MG025,2018,1.727437503635883,0.054999999701976776,14.0,32.400001525878906,50.3155403137207,-122.80464935302734
generated_dem.AQEAAAAXXDTju7xewKQrHRtdD0lA,976,2.1346369379898533,Fitzsimmons Creek,89836722.71008344,08MG026,2016,3.9251667128668886,0.9789999723434448,20.600000381469727,89.69999694824219,50.1202507019043,-122.94880676269531
generated_dem.AQEAAAAAXIwrVaJewI_ICo3GC0lA,977,23.782403199991677,,4485103001.144961,08MG027,2018,121.89783334732056,33.799999237060554,1200.0,nan,50.09159851074219,-122.53656005859376
generated_dem.AQEAAADlDT8e631ewFMohyZ7jEhA,978,12.427838250005152,Vedder River,1232666374.6035345,08MH001,1975,85.82763539296444,4.099999904632568,183000.0,1230.0,49.09738159179688,-121.9674835205078
generated_dem.AQEAAADscT_dCbJewEkjcyD8oUhA,979,1.8677603440009989,Coquitlam River,258459864.72451097,08MH002,2019,6.770200022784146,1.559999942779541,72.19999694824219,238.0,49.26523971557617,-122.78150177001952
generated_dem.AQEAAACYSO1uU6tewARbzJ8UqkhA,980,0.6522314760368317,Munro Creek,3378497.0238096113,08MH003,1912,0.2829999923706055,0.014000000432133676,0.6800000071525574,20.700000762939453,49.32917022705078,-122.6750030517578
generated_dem.AQEAAADxeqrvbrBewH5_irBPrUhA,981,0.9226588199962862,,19284760.378994577,08MH004,1957,2.0699999332427983,0.07100000232458115,13.800000190734865,19.200000762939453,49.35417175292969,-122.75694274902344
generated_dem.AQEAAABWtivOGqVewKF0_vqcnkhA,982,2.0992195300059393,Alouette River,238112856.62326336,08MH005,2016,4.870176485940521,2.390000104904175,50.599998474121094,233.0,49.23899841308594,-122.57975006103516
generated_dem.AQEAAADfepblIKVewOnAZVoKn0hA,983,1.2178812269703485,North Alouette River,31088916.324078005,08MH006,2018,2.75914998749892,0.07199999690055847,31.10000038146973,37.29999923706055,49.24264907836914,-122.5801773071289
generated_dem.AQEAAACXsvqNkKhewKjE5-ETsUhA,984,1.7382586329476908,,51022295.64061233,08MH010,1915,6.833333333333332,0.7080000042915344,32.799999237060554,50.79999923706055,49.38417053222656,-122.63443756103516
generated_dem.AQEAAACG3ocoy5ZewHOeAndYnUhA,985,7.567173543036915,Stave River,33750.740509881536,08MH011,1911,127.07500076293944,21.200000762939453,360.0,1140.0,49.22943878173828,-122.3550033569336
generated_dem.AQEAAAAo0j-5NJ9ewBCaCfiIpEhA,986,1.2042411509901285,Alouette River,202303360.3522238,08MH014,1924,22.644444359673397,1.2699999809265137,243.0,nan,49.28667068481445,-122.4866714477539
generated_dem.AQEAAABGHb3kVl1ewL-_gN-4ikhA,987,4.341112875961699,Chilliwack River,334414698.3865546,08MH016,2018,17.871956557035446,2.9600000381469727,98.0,335.0,49.08364868164063,-121.45844268798828
generated_dem.AQEAAABe-syWAqxewEV5gboK1UhA,988,0.6539162769913673,,12860021.120109359,08MH017,1964,54.0,9.850000381469727,326.0,515.0,49.66389083862305,-122.68611145019531
generated_dem.AQEAAAAWlBbs7rVewHSILJDok0hA,989,0.7233462139847688,Mahood Creek,18305251.852310173,08MH018,1985,0.5460526315789473,0.023000000044703484,8.550000190734862,18.39999961853028,49.15610885620117,-122.8419418334961
generated_dem.AQEAAABZ2Vo5fbVewAU9HY1Yk0hA,990,0.6800725510111079,,698481.9879541555,08MH019,1927,0.017999999225139618,0.003000000026077032,0.12700000405311584,1.0399999618530271,49.1511116027832,-122.83556365966795
generated_dem.AQEAAACKb7FtNLNewH3fzKNzkkhA,991,0.7788676299969666,Mahood Creek,34366273.74560284,08MH020,1974,1.1698636385527523,0.06800000369548798,16.399999618530273,34.400001525878906,49.14527893066406,-122.7994384765625
generated_dem.AQEAAADs-TIC3o5ewHoCt6dRgEhA,992,2.7165629180381075,Sumas River,162633537.11553532,08MH029,2017,3.336467731383539,0.11900000274181365,30.0,144.0,49.00249099731445,-122.2322998046875
generated_dem.AQEAAAAj6WiPln5ewGK22WL7iUhA,993,16.921637174964417,Sweltzer River,79266867.61775862,08MH033,1955,3.538000011444092,2.2699999809265137,18.39999961853028,65.0,49.0777816772461,-121.977783203125
generated_dem.AQEAAACtcbLk_K5ewO738btcn0hA,994,8.702087302983273,Pitt River,1310050142.1347902,08MH035,1971,29.16666666666667,1.0,164.0,1640.0,49.24480819702149,-122.73406982421876
generated_dem.AQEAAABsuSuiw7tewEZTEBj4nkhA,995,0.5445962760131806,Brunette River,55029000.69622638,08MH046,1966,1.6970000267028809,1.253000020980835,2.0150001049041752,nan,49.24222183227539,-122.93389129638672
generated_dem.AQEAAAC4r6C8UYJewDGrWWLDi0hA,996,11.174145527998917,Vedder River,1236072126.1161392,08MH047,1995,2.8185526383550545,2.7780001163482666,6.50600004196167,nan,49.09167098999024,-122.0361099243164
generated_dem.AQEAAABsoSRXI6xewOeOlrQ2jEhA,997,1.1125404530321248,Nicomekl River,30606172.576367915,08MH050,1962,3.4660000085830687,0.2119999974966049,33.09999847412109,99.5,49.09582901000977,-122.6897201538086
generated_dem.AQEAAAAyRPWmJ25ewFeVYQJVikhA,998,0.5588321509421803,,1449662.9861027102,08MH055,1961,47.01999969482422,13.300000190734865,191.0,860.0,49.08166885375977,-121.7205581665039
generated_dem.AQEAAADgy2jXyWxewEyOsrMliUhA,999,2.6104784699855372,Slesse Creek,160160352.79556966,08MH056,2018,10.383461585411661,1.100000023841858,115.0,160.0,49.07172012329102,-121.6997528076172
generated_dem.AQEAAACDOk-2LYpewJQx9_ZSmEhA,1000,1.1403789480100386,Norrish Creek,115510394.56380284,08MH058,2006,11.41555545065138,0.5260000228881836,157.0,117.0,49.19028091430664,-122.15917205810548
generated_dem.AQEAAAAJ9x68Q65ewHlYC2AIgkhA,1001,0.5762408770387992,,90387.74371173108,08MH059,1963,0.9374999701976776,0.08500000089406967,14.199999809265135,63.70000076293945,49.015830993652344,-122.7227783203125
generated_dem.AQEAAACdeoGyWbBewLviYHEjlkhA,1002,0.7572091789916158,,867113.4699129278,08MH060,1962,0.4569999873638153,0.06199999898672104,2.9200000762939453,13.0,49.17306137084961,-122.75556182861328
generated_dem.AQEAAADkizqW3sBewP4Gsyp-oUhA,1003,0.5249220060068183,Still Creek,9687989.440423064,08MH061,1977,0.4257000058889389,0.04800000041723251,3.4500000476837163,nan,49.2622184753418,-123.01361083984376
generated_dem.AQEAAADa-P-wxpFewC0IfZpnikhA,1004,0.6144058519857936,Clayburn Creek,21636629.604228128,08MH068,1969,1.0110000371932983,0.6610000133514404,2.134000062942505,37.0,49.08193969726562,-122.2772216796875
generated_dem.AQEAAACS_Affm4FewCpZpEJihEhA,1005,10.951915671990719,Frosst Creek,34365907.30290026,08MH072,1963,1.1200000047683716,0.1469999998807907,14.699999809265135,36.29999923706055,49.03388977050781,-122.0250015258789
generated_dem.AQEAAACL_EtpVaJewBYzx5R9mkhA,1006,0.6431143810041249,Kanaka Creek,47222821.61372342,08MH076,2018,2.5211803317070007,0.0860000029206276,24.10000038146973,47.70000076293945,49.20708847045898,-122.53661346435548
generated_dem.AQEAAABIsmq3DYxewPBKZ2cegkhA,1007,0.5205942169995978,,627032.2144087628,08MH088,1962,0.7549999952316284,0.02500000037252903,8.5,nan,49.01721954345703,-122.1883316040039
generated_dem.AQEAAAA-aHMlbaZewMf_JAtGkkhA,1008,0.7681514149880968,Salmon River,85703878.59111902,08MH089,1962,1.8199999928474424,0.2039999961853028,20.89999961853028,nan,49.14250183105469,-122.60028076171876
generated_dem.AQEAAAAHxVTPKaZewNG7XaEikUhA,1009,0.7060525440028869,Salmon River,46909991.19045855,08MH090,2018,1.4701272693547336,0.1599999964237213,19.100000381469727,48.9000015258789,49.13354110717773,-122.59642791748048
generated_dem.AQEAAACGv-JNl5VewB3LWMAGk0hA,1010,0.5988033040193841,Silverdale Creek,20445993.589661885,08MH091,1995,0.8133076864939469,0.15299999713897705,10.399999618530273,17.100000381469727,49.14833068847656,-122.33721923828124
generated_dem.AQEAAACxlUlt_4pewAb_G64niEhA,1011,4.610074061027262,Sumas River,56265783.12719327,08MH093,1977,1.4024999737739563,0.7590000033378601,2.7920000553131104,nan,49.063331604003906,-122.17082977294922
generated_dem.AQEAAABB5KGtsqlewE3LkZOelkhA,1012,1.2953937640413642,Yorkson Creek,5631.096211680263,08MH097,1977,0.145923076913907,0.014999999664723871,2.2100000381469727,5.960000038146973,49.17721939086914,-122.6513900756836
generated_dem.AQEAAABICdZFBaJewMb_uibmkkhA,1013,0.4652609049808234,West Creek,11952453.904557861,08MH098,2018,0.4742608676138131,0.014000000432133676,4.869999885559082,11.399999618530273,49.14767074584961,-122.53186798095705
generated_dem.AQEAAAAwbaIQLZ1ewEekcLSYlkhA,1014,0.9108496470144019,,9990713.28547684,08MH099,1962,1.1050000190734863,0.003000000026077032,13.5,nan,49.17499923706055,-122.4552764892578
generated_dem.AQEAAABnSGFTcWpewE96OrINjUhA,1015,7.77366865798831,Chilliwack River,650010083.3250766,08MH103,2018,31.282381076661373,4.380000114440918,195.0,650.0,49.10171890258789,-121.66300201416016
generated_dem.AQEAAADCFsXvyatewAjxB1fOi0hA,1016,0.953352534037549,Anderson Creek,26078350.666429587,08MH104,1986,0.6945238155978066,0.15800000727176666,13.199999809265135,27.20000076293945,49.09278106689453,-122.68277740478516
generated_dem.AQEAAAA-VLBMU6lewBIIqxnojEhA,1017,1.1387466739979573,Nicomekl River,26730798.880300652,08MH105,1983,1.8305555515819123,0.07800000160932541,21.200000762939453,64.5,49.10055923461914,-122.64556121826172
generated_dem.AQEAAACf8bzVzKhewLTmUFF4i0hA,1018,0.8836521259509027,Murray Creek,25701306.82948402,08MH107,1967,0.8289999961853027,0.023000000044703484,11.100000381469727,nan,49.0897216796875,-122.6361083984375
generated_dem.AQEAAABN__w4BqNewMtJZeC5qEhA,1019,0.48931052000261843,Mayfly Creek,2947514.3369800644,08MH108,1978,0.9627272703430868,0.03700000047683717,9.0600004196167,12.199999809265135,49.31888961791992,-122.54694366455078
generated_dem.AQEAAAA7PvwqEKNewIrunfSlp0hA,1020,0.6153998300433159,,11497651.589536339,08MH125,1976,1.3163333336512248,1.0329999923706057,2.2709999084472656,nan,49.30971908569336,-122.54805755615234
generated_dem.AQEAAACIGkBQ8qdewHzEyaxHiUhA,1021,0.9463405319838785,Best Creek,12250771.335665142,08MH129,1982,0.5785454565828497,0.0040000001899898035,19.700000762939453,26.20000076293945,49.0724983215332,-122.6241683959961
generated_dem.AQEAAACxgn8UzI1ewC-gwe0jgkhA,1022,4.373580580984708,,154369433.03088844,08MH130,1974,0.7429999709129333,0.2899999916553497,2.7100000381469727,nan,49.015830993652344,-122.21556091308594
generated_dem.AQEAAADb6As9HIdewBn_e0abjkhA,1023,4.241734395036474,,260729124.47865304,08MH131,1974,2.212499976158142,1.2710000276565552,3.971999883651733,nan,49.11444091796875,-122.11083221435548
generated_dem.AQEAAAC5lstxZ4pewHTm3626iUhA,1024,4.671530783991329,Sumas River,63606726.31652867,08MH133,1981,1.7545000314712524,1.2400000095367432,3.065000057220459,nan,49.0755615234375,-122.16221618652344
generated_dem.AQEAAABVH2F7mrZewOhRR4DAmkhA,1025,0.663607130991295,Barker Creek,1829428.5190743015,08MH134,1984,0.06814285846693176,0.0020000000949949017,1.1699999570846558,nan,49.20972061157226,-122.85193634033205
generated_dem.AQEAAADNr-u5urJewE8rxKRxvkhA,1026,0.8154328389791772,Coquitlam River,75389346.40329348,08MH141,2018,6.0398333214578175,0.3129999935626984,70.5999984741211,52.5,49.48794174194336,-122.79251098632812
generated_dem.AQEAAADm0-mU1cJewO-wANu-lEhA,1027,1.138574376993347,,5632.7829252595475,08MH146,1983,0.05299999937415123,0.0010000000474974509,0.14800000190734866,nan,49.162498474121094,-123.04444122314452
generated_dem.AQEAAACh94T0rZRewKxF3k4vx0hA,1028,1.7744833459728397,Stave River,289591089.7873324,08MH147,2019,27.75191429683141,4.369999885559082,476.0,290.0,49.556190490722656,-122.32306671142578
generated_dem.AQEAAADWII-KJp9ewCBqGpUNpUhA,1029,1.7963189069996588,Alouette River,201370680.36851278,08MH148,1995,121.3992718783292,119.21600341796876,126.02799987792969,nan,49.2872200012207,-122.48444366455078
generated_dem.AQEAAABGVEj84bFewGpo2C9lrUhA,1030,1.6207996899611317,Coquitlam River,211484311.87919885,08MH149,2019,47.22935473534368,45.4000015258789,50.9020004272461,nan,49.35573959350586,-122.7791976928711
generated_dem.AQEAAAAB-TM4IYhewNO3_9qXnkhA,1031,0.8292491069878452,Norrish Creek,78636214.45123637,08MH150,2006,7.897368456188,0.9629999995231628,63.099998474121094,78.19999694824219,49.23971939086914,-122.1272201538086
generated_dem.AQEAAADY7QyD9MJewA9UHsHzkkhA,1032,0.9149713249644265,,22537.52406437999,08MH151,1987,0.05300000123679638,0.004999999888241291,0.11800000071525575,nan,49.1480598449707,-123.04582977294922
generated_dem.AQEAAAC1TgaOfqFewN9x_ONMgEhA,1033,1.709651401033625,Bertrand Creek,42984091.29424531,08MH152,2012,1.0931999802589416,0.024000000208616257,10.600000381469727,46.599998474121094,49.00239181518555,-122.52339935302734
generated_dem.AQEAAACslAMVDJpewPSHgvNLgEhA,1034,18.566224271955434,Fishtrap Creek,37123968.05634013,08MH153,2018,1.1611891928556803,0.0040000001899898035,5.630000114440918,19.0,49.0023307800293,-122.4069595336914
generated_dem.AQEAAAAYqPzTnLRewIpRD4WakkhA,1035,0.7137157300021499,Mahood Creek,25133334.20438769,08MH154,1998,0.8610000073909759,0.07500000298023224,9.899999618530273,nan,49.14611053466797,-122.82193756103516
generated_dem.AQEAAAAkYwZBP6pewF8SHbg5jEhA,1036,1.0508496449911036,Nicomekl River,20587510.458552122,08MH155,2017,1.879486489940334,0.20900000631809235,26.60000038146973,70.0,49.09569931030274,-122.66008758544922
generated_dem.AQEAAABzsL9rfmJewB81gX2Pk0hA,1037,0.7748031259980053,Foley Creek,25865418.348472,08MH163,1995,1.2633333603541057,0.10599999874830246,13.899999618530273,nan,49.15277862548828,-121.53861236572266
generated_dem.AQEAAAD3u0Wat7FewHiQwui-sEhA,1038,0.7451561779598705,Blakeny Creek,26896452.48192359,08MH166,2019,2.6666521663251133,0.119999997317791,43.20000076293945,nan,49.38098907470703,-122.77684783935548
generated_dem.AQEAAAC_MrirDJpewJLPnfNimUhA,1039,0.6304531369823962,,2571959.4960348904,08MH167,2018,40.62988959418403,37.29899978637695,41.347999572753906,nan,49.19791030883789,-122.4073715209961
generated_dem.AQEAAAD_f4pNBa9ewLb3z_GWrkhA,1040,0.6824202350107953,Or Creek,12927982.080389211,08MH168,2019,2.1842727227644487,0.04100000113248825,28.70000076293945,nan,49.3638687133789,-122.73465728759766
generated_dem.AQEAAABndr8FNxhdwPZAR4VTcElA,1041,3.0572714330046438,Bugaboo Creek,376557421.98720425,08NA001,1956,9.939230845524717,1.0800000429153442,45.9000015258789,381.0,50.877220153808594,-116.37832641601562
generated_dem.AQEAAADnpzgOPAFdwLFlJ_P3QUlA,1042,7.826852298050653,Columbia River,1240569539.9930255,08NA004,1984,1.1638076878510988,0.8100000023841858,2.2039999961853027,1340.0,50.51556015014648,-116.01889038085938
generated_dem.AQEAAABsZNjaGwZdwNb9F5N0SUlA,1043,4.120116329984739,,605470997.1589777,08NA005,1950,9.960000038146973,1.2999999523162842,75.30000305175781,606.0,50.57332992553711,-116.0955581665039
generated_dem.AQEAAADOSjfiOT5dwCkWIFN8pklA,1045,7.07803110399982,Kicking Horse River,1844814624.8730083,08NA006,2019,36.59807402557797,4.309999942779541,224.0,1850.0,51.30118179321289,-116.9720687866211
generated_dem.AQEAAAB82DaFKBxdwCztFnmAtUlA,1046,0.6133823550189845,,1252568.9450303349,08NA007,1917,11.300000190734865,0.6510000228881836,60.0,344.0,51.41833114624024,-116.44000244140624
generated_dem.AQEAAACSMh6vhBldwMIPSG5_t0lA,1047,1.442445459018927,Kicking Horse River,123568922.03198247,08NA008,1917,3.240000009536744,0.17000000178813934,19.700000762939453,126.0,51.43278121948242,-116.39861297607422
generated_dem.AQEAAABK1mJpQAhdwMHTSnKXS0lA,1048,2.44255289202556,Forster Creek,521064762.10172874,08NA009,1918,10.699999809265137,1.9800000190734863,81.0,508.0,50.58832931518555,-116.1291732788086
