id,name,drainage_area,median_elevation,glacial_coverage,zone,solar_exposure,potential_evapo_transpiration,annual_precipitation,average_slope,mean_annual_runoff,7q2,7q10,jan_dist,feb_dist,mar_dist,apr_dist,may_dist,jun_dist,jul_dist,aug_dist,sep_dist,oct_dist,nov_dist,dec_dist,sum
16604,Filer Creek,192,1867,0.48,26,0.62,594,2530,34,82,0.07,0.48,0.02,0.01,0.01,0.03,0.10,0.19,0.24,0.21,0.11,0.06,0.04,0.01,1.02
16605,Filer Creek,118,1894,0.53,26,0.63,588,2528,33,81,0.08,0.49,0.02,0.01,0.01,0.03,0.10,0.19,0.24,0.22,0.11,0.06,0.04,0.01,1.02
16606,Filer Creek,77,1967,0.65,26,0.63,571,2595,31,80,0.08,0.51,0.02,0.00,0.00,0.02,0.09,0.19,0.24,0.23,0.12,0.06,0.04,0.01,1.02
16607,Racoon Creek,482,1701,0.29,26,0.61,612,2595,36,85,0.07,0.46,0.01,0.01,0.02,0.04,0.11,0.18,0.22,0.19,0.10,0.07,0.04,0.01,1.02
16608,0,97,1957,0.43,26,0.59,582,2937,31,90,0.08,0.50,0.02,0.00,0.01,0.02,0.10,0.19,0.24,0.22,0.11,0.05,0.04,0.01,1.02
16609,East Toba River,186,1820,0.31,26,0.62,596,2706,32,86,0.07,0.48,0.02,0.01,0.01,0.03,0.10,0.18,0.23,0.21,0.11,0.06,0.04,0.01,1.02
16610,Zoltan Creek,75,1987,0.43,26,0.63,579,2810,31,87,0.08,0.50,0.02,0.00,0.01,0.02,0.09,0.19,0.24,0.23,0.11,0.05,0.04,0.01,1.02
16611,0,26,2137,0.57,26,0.70,548,2925,28,86,0.09,0.54,0.02,0.00,0.00,0.01,0.08,0.20,0.25,0.25,0.12,0.05,0.04,0.01,1.02
16612,Dalgleish Creek,40,1851,0.37,26,0.67,600,2542,36,83,0.07,0.47,0.02,0.01,0.01,0.03,0.11,0.19,0.23,0.21,0.11,0.06,0.04,0.01,1.02
16613,Toba River,1536,1580,0.25,26,0.59,624,2718,38,90,0.09,0.48,0.01,0.01,0.02,0.05,0.12,0.17,0.21,0.18,0.10,0.07,0.05,0.01,1.01
16614,Toba River,596,1698,0.30,26,0.61,612,2623,36,86,0.07,0.47,0.01,0.01,0.02,0.04,0.11,0.18,0.22,0.19,0.10,0.07,0.04,0.01,1.02
16615,Toba River,392,1733,0.32,26,0.62,609,2544,36,84,0.07,0.47,0.01,0.01,0.02,0.04,0.11,0.18,0.23,0.20,0.10,0.06,0.04,0.01,1.02
16616,Toba River,96,1844,0.49,26,0.64,594,2478,36,80,0.07,0.48,0.01,0.01,0.01,0.03,0.10,0.19,0.23,0.21,0.11,0.06,0.04,0.01,1.02
16617,Tahumming River,255,1363,0.15,26,0.59,640,3482,37,98,0.12,0.35,0.04,0.03,0.04,0.06,0.13,0.15,0.16,0.12,0.08,0.07,0.07,0.04,1.01
16618,0,34,1395,0.15,26,0.57,640,3794,29,105,0.12,0.34,0.04,0.03,0.04,0.06,0.13,0.15,0.16,0.12,0.08,0.07,0.07,0.04,1.01
16619,0,27,1563,0.11,26,0.68,627,3632,35,95,0.15,0.33,0.05,0.03,0.04,0.05,0.13,0.16,0.16,0.13,0.07,0.06,0.08,0.05,1.01
16620,Tahumming River,158,1495,0.20,26,0.59,626,3629,38,107,0.09,0.40,0.03,0.02,0.03,0.05,0.12,0.16,0.18,0.15,0.09,0.07,0.06,0.03,1.01
16621,Tahumming River,98,1576,0.29,26,0.57,613,3712,36,113,0.06,0.45,0.02,0.01,0.02,0.04,0.12,0.16,0.20,0.18,0.10,0.08,0.05,0.02,1.01
16622,Brem River,243,1127,0.03,26,0.58,657,3789,36,94,0.19,0.24,0.06,0.05,0.06,0.08,0.15,0.14,0.11,0.06,0.05,0.08,0.10,0.07,1.00
16623,Hillis Creek,48,1126,0.00,26,0.58,652,3713,29,87,0.22,0.21,0.07,0.06,0.06,0.08,0.15,0.14,0.10,0.05,0.04,0.07,0.10,0.08,1.00
16624,Larson Creek,59,1317,0.08,26,0.56,637,4254,41,108,0.17,0.29,0.06,0.04,0.05,0.07,0.14,0.14,0.13,0.09,0.06,0.07,0.09,0.06,1.00
16625,0,21,1137,0.00,26,0.51,662,4092,33,97,0.21,0.20,0.07,0.06,0.06,0.08,0.15,0.14,0.09,0.04,0.04,0.07,0.10,0.08,1.00
16626,Brem River,59,1224,0.06,26,0.58,654,4020,34,102,0.17,0.26,0.06,0.05,0.05,0.08,0.15,0.14,0.12,0.07,0.06,0.07,0.09,0.06,1.00
16628,0,29,1082,0.00,26,0.60,653,3767,28,88,0.22,0.21,0.07,0.06,0.06,0.08,0.15,0.14,0.09,0.04,0.04,0.08,0.10,0.08,1.00
16630,0,25,1112,0.00,26,0.51,653,3471,31,81,0.22,0.21,0.07,0.06,0.06,0.08,0.15,0.14,0.10,0.04,0.04,0.07,0.10,0.08,1.00
16631,Clipper Creek,24,1203,0.00,26,0.55,636,3529,33,80,0.22,0.24,0.07,0.05,0.06,0.07,0.14,0.15,0.10,0.06,0.05,0.07,0.10,0.08,1.00
16632,Orford River,404,1329,0.13,26,0.58,640,3699,38,101,0.14,0.34,0.04,0.04,0.04,0.07,0.14,0.15,0.15,0.11,0.07,0.08,0.08,0.05,1.00
16633,Dupont Creek,30,1116,0.01,26,0.54,649,3390,34,80,0.21,0.23,0.06,0.06,0.06,0.08,0.15,0.14,0.10,0.05,0.05,0.08,0.10,0.07,1.00
16634,Algard Creek,93,1344,0.06,26,0.59,638,4016,37,101,0.18,0.28,0.06,0.04,0.05,0.07,0.14,0.15,0.13,0.09,0.06,0.07,0.09,0.06,1.00
16635,0,23,1506,0.10,26,0.51,625,4477,38,115,0.16,0.33,0.06,0.03,0.04,0.06,0.13,0.15,0.15,0.12,0.07,0.06,0.09,0.06,1.01
16636,0,77,1616,0.23,26,0.63,618,3260,34,100,0.07,0.43,0.02,0.02,0.02,0.05,0.12,0.17,0.21,0.18,0.10,0.07,0.05,0.02,1.01
16637,0,34,1589,0.23,26,0.51,616,4349,42,127,0.07,0.43,0.03,0.02,0.02,0.05,0.12,0.15,0.19,0.18,0.10,0.07,0.06,0.02,1.01
16638,Orford River,227,1539,0.23,26,0.60,622,3634,38,109,0.08,0.43,0.02,0.02,0.03,0.05,0.12,0.16,0.19,0.17,0.10,0.07,0.06,0.02,1.01
16639,Orford River,80,1631,0.31,26,0.60,608,3702,36,112,0.07,0.46,0.02,0.01,0.02,0.04,0.11,0.16,0.21,0.19,0.10,0.07,0.05,0.02,1.01
16640,0,28,1486,0.18,26,0.58,625,3264,45,94,0.11,0.38,0.03,0.03,0.03,0.05,0.13,0.16,0.18,0.15,0.09,0.07,0.06,0.03,1.01
16641,0,21,1560,0.19,26,0.67,613,2975,36,87,0.11,0.40,0.03,0.02,0.03,0.05,0.12,0.17,0.19,0.16,0.09,0.07,0.06,0.03,1.01
16642,Bear River,293,1475,0.18,26,0.59,617,3121,35,91,0.11,0.40,0.03,0.02,0.03,0.05,0.12,0.16,0.18,0.15,0.09,0.08,0.06,0.03,1.01
16643,0,72,1475,0.17,26,0.59,606,3425,35,96,0.12,0.41,0.03,0.02,0.03,0.05,0.12,0.16,0.18,0.15,0.09,0.08,0.07,0.03,1.01
16644,0,25,1467,0.14,26,0.65,624,2378,31,68,0.13,0.36,0.03,0.03,0.04,0.06,0.13,0.17,0.18,0.13,0.08,0.07,0.06,0.04,1.01
16645,0,43,1640,0.20,26,0.63,596,2834,34,84,0.10,0.44,0.02,0.02,0.02,0.04,0.11,0.17,0.20,0.18,0.10,0.07,0.05,0.02,1.01
16646,Bear River,154,1580,0.24,26,0.58,604,3429,33,104,0.07,0.46,0.02,0.01,0.02,0.04,0.11,0.16,0.20,0.18,0.10,0.08,0.05,0.02,1.01
16647,Bear River,82,1568,0.24,26,0.57,602,3910,31,115,0.08,0.46,0.02,0.01,0.02,0.04,0.11,0.16,0.20,0.18,0.10,0.08,0.06,0.02,1.01
16648,0,22,1310,0.00,26,0.63,636,3211,36,73,0.22,0.24,0.07,0.05,0.06,0.07,0.14,0.15,0.11,0.07,0.05,0.06,0.09,0.08,1.00
16649,Mellersh Creek,53,1245,0.12,26,0.58,637,3360,29,91,0.14,0.32,0.04,0.04,0.04,0.07,0.14,0.15,0.15,0.10,0.07,0.08,0.08,0.05,1.00
16650,Paradise River,85,1100,0.04,26,0.61,651,3805,32,94,0.19,0.25,0.06,0.05,0.06,0.08,0.15,0.14,0.11,0.06,0.05,0.08,0.10,0.07,1.00
16652,0,27,892,0.00,26,0.57,657,3119,31,73,0.21,0.21,0.06,0.06,0.07,0.09,0.15,0.14,0.09,0.02,0.04,0.09,0.10,0.08,0.99
16671,0,16,1329,0.00,26,0.48,635,3766,26,86,0.22,0.24,0.07,0.05,0.05,0.07,0.14,0.15,0.11,0.07,0.05,0.06,0.10,0.08,1.00
16672,0,14,716,0.00,26,0.75,692,2818,40,70,0.20,0.16,0.06,0.07,0.08,0.11,0.17,0.13,0.08,0.00,0.03,0.10,0.10,0.08,0.99
16673,0,18,1144,0.03,26,0.63,669,3583,31,89,0.19,0.21,0.06,0.05,0.06,0.08,0.15,0.14,0.11,0.05,0.05,0.07,0.09,0.07,1.00
16674,0,15,1007,0.00,26,0.59,663,3446,28,82,0.21,0.20,0.07,0.06,0.07,0.09,0.15,0.14,0.09,0.03,0.04,0.08,0.10,0.08,1.00
16678,0,28,1486,0.18,26,0.58,625,3264,46,94,0.11,0.38,0.03,0.03,0.03,0.05,0.13,0.16,0.18,0.15,0.09,0.07,0.06,0.03,1.01
16679,0,53,1245,0.12,26,0.58,637,3360,29,91,0.14,0.32,0.04,0.04,0.04,0.07,0.14,0.15,0.15,0.10,0.07,0.08,0.08,0.05,1.00
16680,0,6,1222,0.00,26,0.67,642,2079,36,45,0.22,0.23,0.06,0.05,0.06,0.08,0.14,0.16,0.12,0.06,0.05,0.07,0.09,0.07,1.00
